name,lat,lon,住所,URL,備考
新宿警察署,35.69368206182591,139.6945259840561,〒160-8314 東京都新宿区西新宿６丁目１−１,http://www.keishicho.metro.tokyo.jp/about_mpd/shokai/ichiran/kankatsu/shinjuku/index.html
新宿西口交番,35.69149496814591,139.69906428130204,〒160-0023 東京都新宿区西新宿１丁目 西口地下街 １号,https://www.keishicho.metro.tokyo.jp/about_mpd/shokai/ichiran/kankatsu/shinjuku/koban/02.html
